id_subsistema,nom_subsistema,din_instante,val_cmomediasemanal,val_cmoleve,val_cmomedia,val_cmopesada
N,NORTE,2022-10-07,10.21,9.97,10.39,10.46
N,NORTE,2022-10-14,4.12,4.08,4.15,4.18
N,NORTE,2022-10-21,3.02,2.94,3.08,3.09
N,NORTE,2022-10-28,3.57,3.49,3.64,3.64
N,NORTE,2022-11-04,0.0,0.0,0.0,0.0
N,NORTE,2022-11-11,0.0,0.0,0.0,0.0
N,NORTE,2022-11-18,0.0,0.0,0.0,0.0
N,NORTE,2022-11-25,0.0,0.0,0.0,0.0
N,NORTE,2022-12-02,0.07,0.07,0.07,0.07
N,NORTE,2022-12-09,0.03,0.03,0.03,0.03
N,NORTE,2022-12-16,0.01,0.01,0.01,0.01
N,NORTE,2022-12-23,0.01,0.01,0.01,0.01
N,NORTE,2022-12-30,0.0,0.0,0.0,0.0
N,NORTE,2023-01-06,0.0,0.0,0.0,0.0
N,NORTE,2023-01-13,0.0,0.0,0.0,0.0
N,NORTE,2023-01-20,0.0,0.0,0.0,0.0
N,NORTE,2023-01-27,0.0,0.0,0.0,0.0
N,NORTE,2023-02-03,0.0,0.0,0.0,0.0
N,NORTE,2023-02-10,0.0,0.0,0.0,0.0
N,NORTE,2023-02-17,0.0,0.0,0.0,0.0
N,NORTE,2023-02-24,0.0,0.0,0.0,0.0
N,NORTE,2023-03-03,0.0,0.0,0.0,0.0
N,NORTE,2023-03-10,0.0,0.0,0.0,0.0
N,NORTE,2023-03-17,0.0,0.0,0.0,0.0
N,NORTE,2023-03-24,0.0,0.0,0.0,0.0
N,NORTE,2023-03-31,0.0,0.0,0.0,0.0
N,NORTE,2023-04-07,0.0,0.0,0.0,0.0
N,NORTE,2023-04-14,0.0,0.0,0.0,0.0
N,NORTE,2023-04-21,0.0,0.0,0.0,0.0
N,NORTE,2023-04-28,0.0,0.0,0.0,0.0
N,NORTE,2023-05-05,0.0,0.0,0.0,0.0
N,NORTE,2023-05-12,0.0,0.0,0.0,0.0
N,NORTE,2023-05-19,0.0,0.0,0.0,0.0
N,NORTE,2023-05-26,0.0,0.0,0.0,0.0
N,NORTE,2023-06-02,0.0,0.0,0.0,0.0
N,NORTE,2023-06-09,0.0,0.0,0.0,0.0
N,NORTE,2023-06-16,0.0,0.0,0.0,0.0
N,NORTE,2023-06-23,0.0,0.0,0.0,0.0
N,NORTE,2023-06-30,0.0,0.0,0.0,0.0
N,NORTE,2023-07-07,0.0,0.0,0.0,0.0
N,NORTE,2023-07-14,0.0,0.0,0.0,0.0
N,NORTE,2023-07-21,0.0,0.0,0.0,0.0
N,NORTE,2023-07-28,0.0,0.0,0.0,0.0
N,NORTE,2023-08-04,0.0,0.0,0.0,0.0
N,NORTE,2023-08-11,0.0,0.0,0.0,0.0
N,NORTE,2023-08-18,0.0,0.0,0.0,0.0
N,NORTE,2023-08-25,0.0,0.0,0.0,0.0
N,NORTE,2023-09-01,0.0,0.0,0.0,0.0
NE,NORDESTE,2005-01-07,0.94,0.94,0.94,0.94
NE,NORDESTE,2005-01-14,7.64,7.64,7.64,7.64
NE,NORDESTE,2005-01-21,0.69,0.69,0.69,0.69
NE,NORDESTE,2005-01-28,1.29,1.29,1.29,1.29
NE,NORDESTE,2005-02-04,0.0,0.0,0.0,0.0
NE,NORDESTE,2005-02-11,0.0,0.0,0.0,0.0
NE,NORDESTE,2005-02-18,0.0,0.0,0.0,0.0
NE,NORDESTE,2005-02-25,0.0,0.0,0.0,0.0
NE,NORDESTE,2005-03-04,0.0,0.0,0.0,0.0
NE,NORDESTE,2005-03-11,0.0,0.0,0.0,0.0
NE,NORDESTE,2005-03-18,0.0,0.0,0.0,0.0
NE,NORDESTE,2005-03-25,0.0,0.0,0.0,0.0
NE,NORDESTE,2005-04-01,0.0,0.0,0.0,0.0
NE,NORDESTE,2005-04-08,0.0,0.0,0.0,0.0
NE,NORDESTE,2005-04-15,0.0,0.0,0.0,0.0
NE,NORDESTE,2005-04-22,0.0,0.0,0.0,0.0
NE,NORDESTE,2005-04-29,0.0,0.0,0.0,0.0
NE,NORDESTE,2005-05-06,0.0,0.0,0.0,0.0
NE,NORDESTE,2005-05-13,0.0,0.0,0.0,0.0
NE,NORDESTE,2005-05-20,0.0,0.0,0.0,0.0
NE,NORDESTE,2005-05-27,9.81,9.81,9.81,9.81
NE,NORDESTE,2005-06-03,13.26,13.26,13.26,13.26
NE,NORDESTE,2005-06-10,7.49,7.49,7.49,7.49
NE,NORDESTE,2005-06-17,12.78,12.78,12.78,12.78
NE,NORDESTE,2005-06-24,12.0,12.0,12.0,12.0
NE,NORDESTE,2005-07-01,10.32,10.32,10.32,10.32
NE,NORDESTE,2005-07-08,10.48,10.48,10.48,10.48
NE,NORDESTE,2005-07-15,12.68,12.68,12.68,12.68
NE,NORDESTE,2005-07-22,12.71,12.71,12.71,12.71
NE,NORDESTE,2005-07-29,12.99,12.99,12.99,12.99
NE,NORDESTE,2005-08-05,15.43,15.43,15.43,15.43
NE,NORDESTE,2005-08-12,14.81,14.81,14.81,14.81
NE,NORDESTE,2005-08-19,19.32,19.32,19.32,19.32
NE,NORDESTE,2005-08-26,17.43,17.43,17.43,17.43
NE,NORDESTE,2005-09-02,20.32,20.32,20.32,20.32
NE,NORDESTE,2005-09-09,18.28,18.28,18.28,18.28
NE,NORDESTE,2005-09-16,16.4,16.4,16.4,16.4
NE,NORDESTE,2005-09-23,14.74,14.74,14.74,14.74
NE,NORDESTE,2005-09-30,12.8,12.8,12.8,12.8
NE,NORDESTE,2005-10-07,15.0,15.0,15.0,15.0
NE,NORDESTE,2005-10-14,16.4,16.4,16.4,16.4
NE,NORDESTE,2005-10-21,17.04,17.04,17.04,17.04
NE,NORDESTE,2005-10-28,19.63,19.63,19.63,19.63
NE,NORDESTE,2005-11-04,21.89,21.89,21.89,21.89
NE,NORDESTE,2005-11-11,19.08,19.08,19.08,19.08
NE,NORDESTE,2005-11-18,19.47,19.47,19.47,19.47
NE,NORDESTE,2005-11-25,22.01,22.01,22.01,22.01
NE,NORDESTE,2005-12-02,19.23,19.23,19.23,19.23
NE,NORDESTE,2005-12-09,5.36,5.36,5.36,5.36
NE,NORDESTE,2005-12-16,3.6,3.6,3.6,3.6
NE,NORDESTE,2005-12-23,0.33,0.33,0.33,0.34
NE,NORDESTE,2005-12-30,0.33,0.33,0.33,0.33
NE,NORDESTE,2006-01-06,0.0,0.0,0.0,0.0
NE,NORDESTE,2006-01-13,0.0,0.0,0.0,0.0
NE,NORDESTE,2006-01-20,0.0,0.0,0.0,0.0
NE,NORDESTE,2006-01-27,5.69,5.69,5.69,5.69
NE,NORDESTE,2006-02-03,32.02,32.02,32.02,32.02
NE,NORDESTE,2006-02-10,35.25,35.25,35.25,35.25
NE,NORDESTE,2006-02-17,42.63,42.63,42.63,42.63
NE,NORDESTE,2006-02-24,28.64,28.52,28.71,28.71
NE,NORDESTE,2006-03-03,39.11,39.11,39.11,39.11
NE,NORDESTE,2006-03-10,39.39,39.22,39.48,39.48
NE,NORDESTE,2006-03-17,38.94,38.94,38.94,38.94
NE,NORDESTE,2006-03-24,32.32,32.32,32.32,32.32
NE,NORDESTE,2006-03-31,30.77,30.77,30.77,30.77
NE,NORDESTE,2006-04-07,12.92,12.92,12.92,12.92
NE,NORDESTE,2006-04-14,8.71,8.71,8.71,8.71
NE,NORDESTE,2006-04-21,7.81,7.81,7.81,7.81
NE,NORDESTE,2006-04-28,3.37,3.37,3.37,3.37
NE,NORDESTE,2006-05-05,12.16,12.15,12.15,12.23
NE,NORDESTE,2006-05-12,15.56,15.56,15.56,15.56
NE,NORDESTE,2006-05-19,17.38,17.38,17.38,17.38
NE,NORDESTE,2006-05-26,16.8,16.8,16.8,16.8
NE,NORDESTE,2006-06-02,19.77,19.77,19.77,19.77
NE,NORDESTE,2006-06-09,21.31,21.31,21.31,21.31
NE,NORDESTE,2006-06-16,22.56,22.56,22.56,22.56
NE,NORDESTE,2006-06-23,23.49,23.49,23.49,23.49
NE,NORDESTE,2006-06-30,23.5,23.5,23.5,23.5
NE,NORDESTE,2006-07-07,27.83,27.83,27.83,27.83
NE,NORDESTE,2006-07-14,27.28,27.28,27.28,27.28
NE,NORDESTE,2006-07-21,27.17,27.17,27.17,27.17
NE,NORDESTE,2006-07-28,27.57,27.57,27.57,27.57
NE,NORDESTE,2006-08-04,52.74,52.74,52.74,52.74
NE,NORDESTE,2006-08-11,51.03,51.03,51.03,51.03
NE,NORDESTE,2006-08-18,51.93,51.93,51.93,51.93
NE,NORDESTE,2006-08-25,52.48,52.48,52.48,52.48
NE,NORDESTE,2006-09-01,66.75,66.75,66.75,66.75
NE,NORDESTE,2006-09-08,68.55,68.55,68.55,68.55
NE,NORDESTE,2006-09-15,67.08,67.08,67.08,67.08
NE,NORDESTE,2006-09-22,71.99,71.99,71.99,71.99
NE,NORDESTE,2006-09-29,74.85,74.85,74.85,74.85
NE,NORDESTE,2006-10-06,53.59,53.59,53.59,53.59
NE,NORDESTE,2006-10-13,54.21,54.21,54.21,54.21
NE,NORDESTE,2006-10-20,47.05,47.05,47.05,47.05
NE,NORDESTE,2006-10-27,44.91,44.86,44.95,44.95
NE,NORDESTE,2006-11-03,24.22,24.22,24.22,24.22
NE,NORDESTE,2006-11-10,33.91,33.89,33.89,34.09
NE,NORDESTE,2006-11-17,23.88,23.88,23.88,23.88
NE,NORDESTE,2006-11-24,23.23,23.23,23.23,23.23
NE,NORDESTE,2006-12-01,9.69,9.69,9.69,9.72
NE,NORDESTE,2006-12-08,19.62,19.62,19.62,19.62
NE,NORDESTE,2006-12-15,13.21,13.21,13.21,13.21
NE,NORDESTE,2006-12-22,4.01,4.01,4.01,4.03
NE,NORDESTE,2006-12-29,0.97,0.97,0.97,0.98
NE,NORDESTE,2007-01-05,0.01,0.01,0.01,0.01
NE,NORDESTE,2007-01-12,0.0,0.0,0.0,0.0
NE,NORDESTE,2007-01-19,0.0,0.0,0.0,0.0
NE,NORDESTE,2007-01-26,0.0,0.0,0.0,0.0
NE,NORDESTE,2007-02-02,0.0,0.0,0.0,0.0
NE,NORDESTE,2007-02-09,0.0,0.0,0.0,0.0
NE,NORDESTE,2007-02-16,0.0,0.0,0.0,0.0
NE,NORDESTE,2007-02-23,0.0,0.0,0.0,0.0
NE,NORDESTE,2007-03-02,0.0,0.0,0.0,0.0
NE,NORDESTE,2007-03-09,0.0,0.0,0.0,0.0
NE,NORDESTE,2007-03-16,0.0,0.0,0.0,0.0
NE,NORDESTE,2007-03-23,0.0,0.0,0.0,0.0
NE,NORDESTE,2007-03-30,0.0,0.0,0.0,0.0
NE,NORDESTE,2007-04-06,0.0,0.0,0.0,0.0
NE,NORDESTE,2007-04-13,0.0,0.0,0.0,0.0
NE,NORDESTE,2007-04-20,40.59,40.59,40.59,40.59
NE,NORDESTE,2007-04-27,41.57,41.56,41.56,41.71
NE,NORDESTE,2007-05-04,44.09,44.08,44.08,44.18
NE,NORDESTE,2007-05-11,32.49,32.49,32.49,32.5
NE,NORDESTE,2007-05-18,37.16,37.15,37.15,37.28
NE,NORDESTE,2007-05-25,39.9,39.88,39.88,40.08
NE,NORDESTE,2007-06-01,121.29,120.5,121.74,121.74
NE,NORDESTE,2007-06-08,105.58,105.13,105.83,106.47
NE,NORDESTE,2007-06-15,116.8,116.75,116.75,117.18
NE,NORDESTE,2007-06-22,75.42,74.92,75.62,76.12
NE,NORDESTE,2007-06-29,81.62,81.56,81.56,82.15
NE,NORDESTE,2007-07-06,127.05,127.0,127.0,127.46
NE,NORDESTE,2007-07-13,128.16,126.87,128.9,128.9
NE,NORDESTE,2007-07-20,125.79,125.45,125.45,128.65
NE,NORDESTE,2007-07-27,114.93,114.18,114.83,117.99
NE,NORDESTE,2007-08-03,68.47,68.46,68.46,68.55
NE,NORDESTE,2007-08-10,36.91,36.91,36.91,36.91
NE,NORDESTE,2007-08-17,39.55,39.55,39.55,39.55
NE,NORDESTE,2007-08-24,46.93,46.93,46.93,46.93
NE,NORDESTE,2007-08-31,67.24,66.95,67.4,67.4
NE,NORDESTE,2007-09-07,122.38,122.34,122.34,122.78
NE,NORDESTE,2007-09-14,127.32,127.13,127.13,128.92
NE,NORDESTE,2007-09-21,143.24,142.68,143.09,145.86
NE,NORDESTE,2007-09-28,185.36,185.13,185.13,187.22
NE,NORDESTE,2007-10-05,159.95,157.82,160.98,162.07
NE,NORDESTE,2007-10-12,155.68,154.32,154.87,166.62
NE,NORDESTE,2007-10-19,197.49,196.13,197.89,200.04
NE,NORDESTE,2007-10-26,201.92,201.37,202.1,202.87
NE,NORDESTE,2007-11-02,222.59,222.52,222.52,223.32
NE,NORDESTE,2007-11-09,214.31,214.31,214.31,214.31
NE,NORDESTE,2007-11-16,172.38,172.38,172.38,172.38
NE,NORDESTE,2007-11-23,143.09,143.09,143.09,143.09
NE,NORDESTE,2007-11-30,163.09,163.08,163.08,163.13
NE,NORDESTE,2007-12-07,190.53,190.53,190.53,190.53
NE,NORDESTE,2007-12-14,211.22,211.22,211.22,211.22
NE,NORDESTE,2007-12-21,198.64,198.48,198.73,198.73
NE,NORDESTE,2007-12-28,197.67,197.67,197.67,197.67
NE,NORDESTE,2008-01-04,250.79,250.79,250.79,250.79
NE,NORDESTE,2008-01-11,472.1,472.1,472.1,472.1
NE,NORDESTE,2008-01-18,632.39,632.39,632.39,632.39
NE,NORDESTE,2008-01-25,559.11,559.11,559.11,559.11
NE,NORDESTE,2008-02-01,554.98,554.98,554.98,554.98
NE,NORDESTE,2008-02-08,259.09,259.09,259.09,259.09
NE,NORDESTE,2008-02-15,126.09,126.09,126.09,126.09
NE,NORDESTE,2008-02-22,189.13,189.13,189.13,189.13
NE,NORDESTE,2008-02-29,250.38,250.38,250.38,250.38
NE,NORDESTE,2008-03-07,132.95,132.95,132.95,132.95
NE,NORDESTE,2008-03-14,124.31,124.31,124.31,124.31
NE,NORDESTE,2008-03-21,166.36,166.36,166.36,166.36
NE,NORDESTE,2008-03-28,80.61,80.61,80.61,80.61
NE,NORDESTE,2008-04-04,81.97,81.74,82.1,82.1
NE,NORDESTE,2008-04-11,105.78,105.78,105.78,105.78
NE,NORDESTE,2008-04-18,66.5,66.5,66.5,66.5
NE,NORDESTE,2008-04-25,47.17,47.17,47.17,47.17
NE,NORDESTE,2008-05-02,35.42,35.41,35.44,35.44
NE,NORDESTE,2008-05-09,23.43,23.43,23.43,23.43
NE,NORDESTE,2008-05-16,0.0,0.0,0.0,0.0
NE,NORDESTE,2008-05-23,27.51,27.48,27.48,27.84
NE,NORDESTE,2008-05-30,43.24,43.1,43.31,43.43
NE,NORDESTE,2008-06-06,78.02,78.02,78.02,78.02
NE,NORDESTE,2008-06-13,78.62,78.56,78.56,79.18
NE,NORDESTE,2008-06-20,72.24,72.09,72.09,73.54
NE,NORDESTE,2008-06-27,78.13,78.05,78.05,78.81
NE,NORDESTE,2008-07-04,87.27,87.21,87.21,87.83
NE,NORDESTE,2008-07-11,90.55,90.52,90.52,90.75
NE,NORDESTE,2008-07-18,101.41,101.36,101.36,101.85
NE,NORDESTE,2008-07-25,108.01,107.93,107.93,108.74
NE,NORDESTE,2008-08-01,143.78,143.3,143.92,144.7
NE,NORDESTE,2008-08-08,136.81,136.62,136.62,138.38
NE,NORDESTE,2008-08-15,118.1,117.43,118.07,120.59
NE,NORDESTE,2008-08-22,79.45,77.39,80.37,81.85
NE,NORDESTE,2008-08-29,71.89,69.34,73.24,73.87
NE,NORDESTE,2008-09-05,89.91,89.6,89.6,92.47
NE,NORDESTE,2008-09-12,102.95,102.64,102.64,105.58
NE,NORDESTE,2008-09-19,116.27,114.46,116.76,119.97
NE,NORDESTE,2008-09-26,118.34,117.37,118.11,122.72
NE,NORDESTE,2008-10-03,100.63,100.48,100.5,101.82
NE,NORDESTE,2008-10-10,97.68,97.24,97.86,98.34
NE,NORDESTE,2008-10-17,75.64,74.13,76.35,77.27
NE,NORDESTE,2008-10-24,92.39,92.33,92.35,92.79
NE,NORDESTE,2008-10-31,99.53,98.61,99.88,100.89
NE,NORDESTE,2008-11-07,104.07,103.08,104.61,104.75
NE,NORDESTE,2008-11-14,115.14,112.14,116.82,116.97
NE,NORDESTE,2008-11-21,109.82,107.28,111.73,111.98
NE,NORDESTE,2008-11-28,92.51,91.23,93.2,93.39
NE,NORDESTE,2008-12-05,95.08,94.88,94.88,96.74
NE,NORDESTE,2008-12-12,104.2,104.07,104.27,104.27
NE,NORDESTE,2008-12-19,115.29,115.29,115.29,115.29
NE,NORDESTE,2008-12-26,92.28,91.98,92.51,92.51
NE,NORDESTE,2009-01-02,76.51,76.51,76.51,76.53
NE,NORDESTE,2009-01-09,15.34,14.94,15.57,15.57
NE,NORDESTE,2009-01-16,34.46,34.46,34.46,34.46
NE,NORDESTE,2009-01-23,96.45,96.45,96.45,96.45
NE,NORDESTE,2009-01-30,80.66,80.66,80.66,80.66
NE,NORDESTE,2009-02-06,4.83,4.73,4.76,5.52
NE,NORDESTE,2009-02-13,23.87,23.87,23.87,23.87
NE,NORDESTE,2009-02-20,39.27,37.48,40.28,40.28
NE,NORDESTE,2009-02-27,11.84,11.51,12.0,12.6
NE,NORDESTE,2009-03-06,57.32,57.18,57.4,57.4
NE,NORDESTE,2009-03-13,74.35,74.35,74.35,74.35
NE,NORDESTE,2009-03-20,92.39,92.39,92.39,92.39
NE,NORDESTE,2009-03-27,88.34,88.34,88.34,88.34
NE,NORDESTE,2009-04-03,94.68,94.68,94.68,94.68
NE,NORDESTE,2009-04-10,26.94,26.46,27.3,27.3
NE,NORDESTE,2009-04-17,0.0,0.0,0.0,0.0
NE,NORDESTE,2009-04-24,0.0,0.0,0.0,0.0
NE,NORDESTE,2009-05-01,0.0,0.0,0.0,0.0
NE,NORDESTE,2009-05-08,35.46,35.46,35.46,35.46
NE,NORDESTE,2009-05-15,28.12,28.12,28.12,28.12
NE,NORDESTE,2009-05-22,28.25,28.25,28.25,28.25
NE,NORDESTE,2009-05-29,29.13,29.13,29.13,29.13
NE,NORDESTE,2009-06-05,28.2,28.2,28.2,28.2
NE,NORDESTE,2009-06-12,26.11,26.11,26.11,26.11
NE,NORDESTE,2009-06-19,30.12,30.12,30.12,30.12
NE,NORDESTE,2009-06-26,32.06,31.96,31.96,32.88
NE,NORDESTE,2009-07-03,42.3,42.3,42.3,42.3
NE,NORDESTE,2009-07-10,29.64,29.64,29.64,29.64
NE,NORDESTE,2009-07-17,24.9,24.9,24.9,24.9
NE,NORDESTE,2009-07-24,16.79,16.78,16.79,16.79
NE,NORDESTE,2009-07-31,20.29,20.1,20.38,20.55
NE,NORDESTE,2009-08-07,10.69,10.63,10.69,10.86
NE,NORDESTE,2009-08-14,9.74,9.73,9.73,9.9
NE,NORDESTE,2009-08-21,9.96,9.89,9.98,10.13
NE,NORDESTE,2009-08-28,11.7,11.63,11.71,11.89
NE,NORDESTE,2009-09-04,7.87,7.78,7.89,8.11
NE,NORDESTE,2009-09-11,7.66,7.56,7.71,7.91
NE,NORDESTE,2009-09-18,4.0,3.95,4.0,4.19
NE,NORDESTE,2009-09-25,4.05,3.95,4.1,4.19
NE,NORDESTE,2009-10-02,2.0,1.94,2.02,2.07
NE,NORDESTE,2009-10-09,2.36,2.29,2.38,2.48
NE,NORDESTE,2009-10-16,3.12,3.08,3.13,3.21
NE,NORDESTE,2009-10-23,2.47,2.4,2.5,2.54
NE,NORDESTE,2009-10-30,1.44,1.4,1.46,1.46
NE,NORDESTE,2009-11-06,0.53,0.52,0.54,0.54
NE,NORDESTE,2009-11-13,0.44,0.41,0.46,0.47
NE,NORDESTE,2009-11-20,0.34,0.33,0.34,0.34
NE,NORDESTE,2009-11-27,0.67,0.67,0.67,0.68
NE,NORDESTE,2009-12-04,1.47,1.47,1.47,1.47
NE,NORDESTE,2009-12-11,0.92,0.92,0.92,0.92
NE,NORDESTE,2009-12-18,0.26,0.26,0.26,0.26
NE,NORDESTE,2009-12-25,0.6,0.6,0.6,0.6
NE,NORDESTE,2010-01-01,0.57,0.57,0.57,0.57
NE,NORDESTE,2010-01-08,0.01,0.01,0.01,0.01
NE,NORDESTE,2010-01-15,0.0,0.0,0.0,0.0
NE,NORDESTE,2010-01-22,0.0,0.0,0.0,0.0
NE,NORDESTE,2010-01-29,0.77,0.77,0.77,0.77
NE,NORDESTE,2010-02-05,33.01,32.99,32.99,33.22
NE,NORDESTE,2010-02-12,0.0,0.0,0.0,0.0
NE,NORDESTE,2010-02-19,13.75,13.75,13.75,13.75
NE,NORDESTE,2010-02-26,16.04,16.03,16.03,16.13
NE,NORDESTE,2010-03-05,33.01,32.99,32.99,33.22
NE,NORDESTE,2010-03-12,19.66,19.66,19.66,19.66
NE,NORDESTE,2010-03-19,24.45,24.37,24.43,24.81
NE,NORDESTE,2010-03-26,33.78,33.55,33.82,34.37
NE,NORDESTE,2010-04-02,37.16,37.15,37.15,37.21
NE,NORDESTE,2010-04-09,26.0,25.98,25.98,26.15
NE,NORDESTE,2010-04-16,20.79,20.79,20.79,20.79
NE,NORDESTE,2010-04-23,23.12,22.57,23.52,23.67
NE,NORDESTE,2010-04-30,23.07,22.85,23.14,23.48
NE,NORDESTE,2010-05-07,22.4,21.86,22.79,22.94
NE,NORDESTE,2010-05-14,29.04,29.02,29.02,29.21
NE,NORDESTE,2010-05-21,31.6,31.54,31.54,32.04
NE,NORDESTE,2010-05-28,33.09,32.42,33.4,33.79
NE,NORDESTE,2010-06-04,54.67,54.05,54.92,56.4
NE,NORDESTE,2010-06-11,58.78,58.15,59.0,59.78
NE,NORDESTE,2010-06-18,57.89,57.58,57.96,58.54
NE,NORDESTE,2010-06-25,63.27,62.56,63.61,63.93
NE,NORDESTE,2010-07-02,111.56,111.56,111.56,111.56
NE,NORDESTE,2010-07-09,100.05,99.52,99.93,102.47
NE,NORDESTE,2010-07-16,97.46,97.3,97.3,98.81
NE,NORDESTE,2010-07-23,95.32,95.32,95.32,95.32
NE,NORDESTE,2010-07-30,89.01,89.01,89.01,89.01
NE,NORDESTE,2010-08-06,103.73,103.45,103.45,106.03
NE,NORDESTE,2010-08-13,125.81,125.43,125.43,128.95
NE,NORDESTE,2010-08-20,114.69,114.37,114.37,117.35
NE,NORDESTE,2010-08-27,123.73,123.22,123.42,127.03
NE,NORDESTE,2010-09-03,144.36,144.36,144.36,144.36
NE,NORDESTE,2010-09-10,164.72,164.72,164.72,164.72
NE,NORDESTE,2010-09-17,165.24,165.13,165.13,166.22
NE,NORDESTE,2010-09-24,177.97,177.88,177.88,178.65
NE,NORDESTE,2010-10-01,247.44,247.44,247.44,247.44
NE,NORDESTE,2010-10-08,216.59,216.59,216.59,216.59
NE,NORDESTE,2010-10-15,176.45,176.35,176.35,177.51
NE,NORDESTE,2010-10-22,254.58,254.58,254.58,254.58
NE,NORDESTE,2010-10-29,290.88,290.67,290.67,292.59
NE,NORDESTE,2010-11-05,147.04,144.48,148.84,149.91
NE,NORDESTE,2010-11-12,118.36,117.81,117.81,122.93
NE,NORDESTE,2010-11-19,123.69,123.08,123.08,129.92
NE,NORDESTE,2010-11-26,99.45,98.46,98.46,107.64
NE,NORDESTE,2010-12-03,79.85,78.97,78.97,87.12
NE,NORDESTE,2010-12-10,82.41,82.34,82.34,83.0
NE,NORDESTE,2010-12-17,70.75,70.16,70.16,75.64
NE,NORDESTE,2010-12-24,60.57,59.96,59.96,65.61
NE,NORDESTE,2010-12-31,50.76,50.46,50.46,53.82
NE,NORDESTE,2011-01-07,53.74,52.68,54.32,55.75
NE,NORDESTE,2011-01-14,16.9,16.72,16.92,17.43
NE,NORDESTE,2011-01-21,23.33,23.08,23.35,24.06
NE,NORDESTE,2011-01-28,21.31,21.08,21.43,21.49
NE,NORDESTE,2011-02-04,20.41,20.41,20.41,20.41
NE,NORDESTE,2011-02-11,36.14,35.19,36.68,36.68
NE,NORDESTE,2011-02-18,47.11,45.97,47.73,47.92
NE,NORDESTE,2011-02-25,54.22,53.14,54.73,55.37
NE,NORDESTE,2011-03-04,81.02,80.89,80.89,82.07
NE,NORDESTE,2011-03-11,0.0,0.0,0.0,0.0
NE,NORDESTE,2011-03-18,37.93,37.93,37.93,37.93
NE,NORDESTE,2011-03-25,12.38,12.34,12.34,12.75
NE,NORDESTE,2011-04-01,0.0,0.0,0.0,0.0
NE,NORDESTE,2011-04-08,0.0,0.0,0.0,0.0
NE,NORDESTE,2011-04-15,0.0,0.0,0.0,0.0
NE,NORDESTE,2011-04-22,0.0,0.0,0.0,0.0
NE,NORDESTE,2011-04-29,0.0,0.0,0.0,0.0
NE,NORDESTE,2011-05-06,14.75,14.6,14.8,15.0
NE,NORDESTE,2011-05-13,13.09,13.02,13.12,13.19
NE,NORDESTE,2011-05-20,14.66,14.41,14.77,15.01
NE,NORDESTE,2011-05-27,15.88,15.69,15.93,16.3
NE,NORDESTE,2011-06-03,27.48,26.99,27.69,28.14
NE,NORDESTE,2011-06-10,30.19,30.05,30.18,30.68
NE,NORDESTE,2011-06-17,32.12,31.74,32.22,32.88
NE,NORDESTE,2011-06-24,27.55,27.17,27.74,28.41
NE,NORDESTE,2011-07-01,28.22,27.53,28.55,28.91
NE,NORDESTE,2011-07-08,27.08,26.8,27.19,27.53
NE,NORDESTE,2011-07-15,22.66,22.47,22.65,23.32
NE,NORDESTE,2011-07-22,20.72,20.54,20.7,21.42
NE,NORDESTE,2011-07-29,19.41,19.0,19.54,20.1
NE,NORDESTE,2011-08-05,22.39,21.84,22.63,23.1
NE,NORDESTE,2011-08-12,15.5,14.98,15.7,16.26
NE,NORDESTE,2011-08-19,17.05,16.55,17.25,17.73
NE,NORDESTE,2011-08-26,23.06,22.38,23.32,24.09
NE,NORDESTE,2011-09-02,15.79,15.14,16.02,16.81
NE,NORDESTE,2011-09-09,16.55,16.09,16.82,17.42
NE,NORDESTE,2011-09-16,20.38,19.81,20.65,20.98
NE,NORDESTE,2011-09-23,23.15,22.43,23.38,24.47
NE,NORDESTE,2011-09-30,23.91,22.98,24.31,25.08
NE,NORDESTE,2011-10-07,40.46,39.36,41.01,41.46
NE,NORDESTE,2011-10-14,40.82,40.46,40.98,41.69
NE,NORDESTE,2011-10-21,36.1,35.23,36.55,36.73
NE,NORDESTE,2011-10-28,21.98,21.49,22.24,22.39
NE,NORDESTE,2011-11-04,36.83,36.33,37.09,37.87
NE,NORDESTE,2011-11-11,42.54,41.85,42.93,42.93
NE,NORDESTE,2011-11-18,38.58,37.96,38.97,39.57
NE,NORDESTE,2011-11-25,43.83,42.86,44.38,44.38
NE,NORDESTE,2011-12-02,60.08,58.37,61.03,61.19
NE,NORDESTE,2011-12-09,46.2,45.49,45.96,49.82
NE,NORDESTE,2011-12-16,24.99,24.77,24.93,26.08
NE,NORDESTE,2011-12-23,28.0,27.72,27.89,29.51
NE,NORDESTE,2011-12-30,26.16,25.78,25.91,28.7
NE,NORDESTE,2012-01-06,0.0,0.0,0.0,0.0
NE,NORDESTE,2012-01-13,1.44,1.33,1.47,1.61
NE,NORDESTE,2012-01-20,1.43,1.34,1.47,1.59
NE,NORDESTE,2012-01-27,2.76,2.69,2.79,2.81
NE,NORDESTE,2012-02-03,0.0,0.0,0.0,0.0
NE,NORDESTE,2012-02-10,0.0,0.0,0.0,0.0
NE,NORDESTE,2012-02-17,0.0,0.0,0.0,0.0
NE,NORDESTE,2012-02-24,0.0,0.0,0.0,0.0
NE,NORDESTE,2012-03-02,13.74,13.74,13.74,13.74
NE,NORDESTE,2012-03-09,86.46,86.37,86.52,86.52
NE,NORDESTE,2012-03-16,116.59,116.02,116.79,117.5
NE,NORDESTE,2012-03-23,119.97,119.43,120.23,120.55
NE,NORDESTE,2012-03-30,138.89,136.15,140.15,141.92
